sample_name	sample_name_original	sample_type	collection_timestamp	country	depth_sample	description	elevation	emp500_principal_investigator	emp500_study_id	emp500_pi_study_id	emp500_title	empo_0	empo_1	empo_2	empo_3	empo_salinity	empo_v2_2	empo_v2_3a	empo_v2_3b	empo_v2_4a	empo_v2_4b	empo_4	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	host_scientific_name	latitude	longitude	project_name	scientific_name
13114.thomas.18.s029	Thomas18.STY3bac	sponge tissue	12/23/15 0:00	Australia	9	S.flabelliformis: 1tube of bacterial pellet called STY3bac and 10 tubes of tissue called STY3.1 to STY3.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	S.flabelliformis_rep3	Stylissa flabelliformis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s030	Thomas18.STY4bac	sponge tissue	12/23/15 0:00	Australia	9	S.flabelliformis: 1tube of bacterial pellet called STY4bac and 10 tubes of tissue called STY4.1 to STY4.6	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	S.flabelliformis_rep4	Stylissa flabelliformis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s031	Thomas18.CAR1tis	sponge tissue	12/22/15 0:00	Australia	5	C.foliascens: 1tube of bacterial pellet called CAR1bac and 10 tubes of tissue called CAR1.1 to CAR1.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.foliascens_rep1	Carteriospongia foliascens	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s032	Thomas18.CAR2tis	sponge tissue	12/22/15 0:00	Australia	5	C.foliascens: 1tube of bacterial pellet called CAR2bac and 10 tubes of tissue called CAR2.1 to CAR2.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.foliascens_rep2	Carteriospongia foliascens	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s033	Thomas18.CAR3tis	sponge tissue	12/22/15 0:00	Australia	5	C.foliascens: 1tube of bacterial pellet called CAR3bac and 10 tubes of tissue called CAR3.1 to CAR3.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.foliascens_rep3	Carteriospongia foliascens	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s034	Thomas18.CAR4tis	sponge tissue	12/22/15 0:00	Australia	5	C.foliascens: 1tube of bacterial pellet called CAR4bac and 10 tubes of tissue called CAR4.1 to CAR4.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.foliascens_rep4	Carteriospongia foliascens	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s035	Thomas18.CHO1tis	sponge tissue	1/27/16 0:00	Australia	10	Chondrilla australiensis: 11 tubes: CHO1 is the bacterial pellet, tubes CHO1.1 - CHO1.10 are replicate tissue samples	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine subtidal rocky reef biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney Metropolitan Area:Botany Bay:Bare Island	CHO1	Chondrilla australiensis	-33.99138	151.232539	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s036	Thomas18.CHO2tis	sponge tissue	1/27/16 0:00	Australia	10	Chondrilla australiensis: 11 tubes: CHO2 is the bacterial pellet, tubes CHO2.1 - CHO2.10 are replicate tissue samples	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine subtidal rocky reef biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney Metropolitan Area:Botany Bay:Bare Island	CHO2	Chondrilla australiensis	-33.99138	151.232539	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s037	Thomas18.CHO3tis	sponge tissue	1/27/16 0:00	Australia	10	Chondrilla australiensis: 11 tubes: CHO3 is the bacterial pellet, tubes CHO3.1 - CHO3.10 are replicate tissue samples	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine subtidal rocky reef biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney Metropolitan Area:Botany Bay:Bare Island	CHO3	Chondrilla australiensis	-33.99138	151.232539	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s038	Thomas18.CLI1tis	sponge tissue	12/23/15 0:00	Australia	5	C.orientalis: 1tube of bacterial pellet called CLI1bac and 10 tubes of tissue called CLI1.1 to CLI1.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.orientalis_rep1	Cliona orientalis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s039	Thomas18.CLI2tis	sponge tissue	12/23/15 0:00	Australia	5	C.orientalis: 1tube of bacterial pellet called CLI2bac and 10 tubes of tissue called CLI2.1 to CLI2.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.orientalis_rep2	Cliona orientalis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s040	Thomas18.CLI3tis	sponge tissue	12/23/15 0:00	Australia	5	C.orientalis: 1tube of bacterial pellet called CLI3bac and 10 tubes of tissue called CLI3.1 to CLI3.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.orientalis_rep3	Cliona orientalis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s041	Thomas18.CLI4tis	sponge tissue	12/23/15 0:00	Australia	5	C.orientalis: 1tube of bacterial pellet called CLI4bac and 10 tubes of tissue called CLI4.1 to CLI4.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.orientalis_rep4	Cliona orientalis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s042	Thomas18.COS1tis	sponge tissue	12/23/15 0:00	Australia	5	C.matthwesi: 1tube of bacterial pellet called COS1bac and 10 tubes of tissue called COS1.1 to COS1.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.matthewsi_rep1	Coscinoderma matthewsi	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s043	Thomas18.COS2tis	sponge tissue	12/23/15 0:00	Australia	5	C.matthwesi: 1tube of bacterial pellet called COS2bac and 10 tubes of tissue called COS2.1 to COS2.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.matthewsi_rep2	Coscinoderma matthewsi	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s044	Thomas18.COS3tis	sponge tissue	12/23/15 0:00	Australia	5	C.matthwesi: 1tube of bacterial pellet called COS3bac and 10 tubes of tissue called COS3.1 to COS3.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.matthewsi_rep3	Coscinoderma matthewsi	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s045	Thomas18.COS4tis	sponge tissue	12/23/15 0:00	Australia	5	C.matthwesi: 1tube of bacterial pellet called COS4bac and 10 tubes of tissue called COS4.1 to COS4.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	C.matthewsi_rep4	Coscinoderma matthewsi	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s046	Thomas18.IRC1tis	sponge tissue	12/23/15 0:00	Australia	5	I.ramose: 1tube of bacterial pellet called IRC1bac and 10 tubes of tissue called IRC1.1 to IRC1.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	I.ramose_rep1	Ircinia ramose	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s047	Thomas18.IRC2tis	sponge tissue	12/23/15 0:00	Australia	5	I.ramose: 1tube of bacterial pellet called IRC2bac and 10 tubes of tissue called IRC2.1 to IRC2.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	I.ramose_rep2	Ircinia ramose	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s048	Thomas18.IRC3tis	sponge tissue	12/23/15 0:00	Australia	5	I.ramose: 1tube of bacterial pellet called IRC3bac and 10 tubes of tissue called IRC3.1 to IRC3.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	I.ramose_rep3	Ircinia ramose	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s049	Thomas18.IRC4tis	sponge tissue	12/23/15 0:00	Australia	5	I.ramose: 1tube of bacterial pellet called IRC4bac and 10 tubes of tissue called IRC4.1 to IRC4.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	I.ramose_rep4	Ircinia ramose	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s050	Thomas18.PER1tis	sponge tissue	12/23/15 0:00	Australia	9	P.heteropahis: 1tube of bacterial pellet called PER1bac and 10 tubes of tissue called PER1.1 to PER1.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	P.heteroaphis_rep1	Pericharax heteroaphis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s051	Thomas18.PER2tis	sponge tissue	12/23/15 0:00	Australia	9	P.heteropahis: 1tube of bacterial pellet called PER2bac and 10 tubes of tissue called PER2.1 to PER2.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	P.heteroaphis_rep2	Pericharax heteroaphis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s052	Thomas18.PER3tis	sponge tissue	12/23/15 0:00	Australia	9	P.heteropahis: 1tube of bacterial pellet called PER3bac and 10 tubes of tissue called PER3.1 to PER3.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	P.heteroaphis_rep3	Pericharax heteroaphis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s053	Thomas18.PER4tis	sponge tissue	12/23/15 0:00	Australia	9	P.heteropahis: 1tube of bacterial pellet called PER4bac and 10 tubes of tissue called PER4.1 to PER4.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	P.heteroaphis_rep4	Pericharax heteroaphis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s054	Thomas18.STY1tis	sponge tissue	12/23/15 0:00	Australia	9	S.flabelliformis: 1tube of bacterial pellet called STY1bac and 10 tubes of tissue called STY1.1 to STY1.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	S.flabelliformis_rep1	Stylissa flabelliformis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s055	Thomas18.STY2tis	sponge tissue	12/23/15 0:00	Australia	9	S.flabelliformis: 1tube of bacterial pellet called STY2bac and 10 tubes of tissue called STY2.1 to STY2.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	S.flabelliformis_rep2	Stylissa flabelliformis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s056	Thomas18.STY3tis	sponge tissue	12/23/15 0:00	Australia	9	S.flabelliformis: 1tube of bacterial pellet called STY3bac and 10 tubes of tissue called STY3.1 to STY3.10	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	S.flabelliformis_rep3	Stylissa flabelliformis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.18.s057	Thomas18.STY4tis	sponge tissue	12/23/15 0:00	Australia	9	S.flabelliformis: 1tube of bacterial pellet called STY4bac and 10 tubes of tissue called STY4.1 to STY4.6	0	Thomas	18	Thomas18	Ocean sponges	EMP sample	Host-associated	Animal	Animal corpus	Saline	Host-associated (saline)	Animal (saline)	Animal (saline)	Animal corpus (saline)	Animal corpus (saline)	Animal corpus (saline)	marine coral reef biome	marine benthic feature	organic material	host-associated	Australia:Queensland:Great Barrier Reef:Davies Reef	S.flabelliformis_rep4	Stylissa flabelliformis	-18.822567	147.63755	EMP sponge microbiome deep sequencing	sponge metagenome
13114.thomas.19.s001	Thomas19.BH.H1.P1	algae	1/13/16 0:00	Australia	1.5	Healthy P. comosa from Bonny Hills: 11 tubes: BH_H1 is a cotton swab of surface, BH_H1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	BH_H1	Phyllospora comosa	-31.5946	152.8433	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s002	Thomas19.BH.H1.P2	algae	1/13/16 0:00	Australia	1.5	Healthy P. comosa from Bonny Hills: 11 tubes: BH_H1 is a cotton swab of surface, BH_H1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	BH_H1	Phyllospora comosa	-31.5946	152.8433	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s003	Thomas19.BH.S1	algae	1/13/16 0:00	Australia	1.5	Stipe-rot infected P. comosa from Bonny Hills: 11 tubes: BH_S1 is a cotton swab of surface, BH_S1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	BH_S1	Phyllospora comosa	-31.5946	152.8433	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s004	Thomas19.C.H1	algae	1/14/16 0:00	Australia	1.5	Healthy P. comosa from Cronulla: 11 tubes: C_H1 is a cotton swab of surface, C_H1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Sydney:Sutherland Shire	C_H1	Phyllospora comosa	-34.0565	151.1567	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s005	Thomas19.C.S1	algae	1/14/16 0:00	Australia	1.5	Stipe-rot infected P. comosa from Cronulla: 11 tubes: C_S1 is a cotton swab of surface, C_S1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Sydney:Sutherland Shire	C_S1	Phyllospora comosa	-34.0565	151.1567	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s006	Thomas19.DH.H1.P1	algae	1/13/16 0:00	Australia	1.5	Healthy P. comosa from Diamond Head: 11 tubes: DH_H1 is a cotton swab of surface, DH_H1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	DH_H1	Phyllospora comosa	-31.717	152.7979	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s007	Thomas19.DH.H1.P4	algae	1/13/16 0:00	Australia	1.5	Healthy P. comosa from Diamond Head: 11 tubes: DH_H1 is a cotton swab of surface, DH_H1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	DH_H1	Phyllospora comosa	-31.717	152.7979	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s008	Thomas19.DH.S1	algae	1/13/16 0:00	Australia	1.5	Stipe-rot infected P. comosa from Diamond Head 11 tubes: DH_S1 is a cotton swab of surface, DH_S1_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	kelp forest	organic material	host-associated	Australia:New South Wales:Port Macquarie-Hastings Council	DH_S1	Phyllospora comosa	-31.717	152.7979	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s009	Thomas19.NP.DI.4	algae	01/12/2016 0:00	Australia	1.5	D. marginatus from Nielsen Park: 11 tubes: NP_DI_4 is a cotton swab of surface, NP_DI_4_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_DI_4	Dilophus marginatus	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s010	Thomas19.NP.DI.5	algae	01/12/2016 0:00	Australia	1.5	D. marginatus from Nielsen Park: 11 tubes: NP_DI_5 is a cotton swab of surface, NP_DI_5_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_DI_5	Dilophus marginatus	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s011	Thomas19.NP.DI.6	algae	01/12/2016 0:00	Australia	1.5	D. marginatus from Nielsen Park: 11 tubes: NP_DI_6 is a cotton swab of surface, NP_DI_6_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_DI_6	Dilophus marginatus	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s012	Thomas19.NP.LO.7.P1	algae	01/12/2016 0:00	Australia	1.5	L. variegata from Nielsen Park: 11 tubes: NP_LO_7 is a cotton swab of surface, NP_LO_7_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_LO_7	Lobophora variegata	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s013	Thomas19.NP.LO.7.P3	algae	01/12/2016 0:00	Australia	1.5	L. variegata from Nielsen Park: 11 tubes: NP_LO_7 is a cotton swab of surface, NP_LO_7_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_LO_7	Lobophora variegata	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
13114.thomas.19.s014	Thomas19.NP.LO.8	algae	01/12/2016 0:00	Australia	1.5	L. variegata from Nielsen Park: 11 tubes: NP_LO_8 is a cotton swab of surface, NP_LO_8_A-J are 10 replicate tissue samples	0	Thomas	19	Thomas19	Australian algae	EMP sample	Host-associated	Plant	Plant surface	Saline	Host-associated (saline)	Plant (saline)	Plant (saline)	Plant surface (saline)	Plant surface (saline)	Plant surface (saline)	marine benthic biome	marine benthic feature	organic material	host-associated	Australia:New South Wales:Sydney:Sydney Eastern Suburbs	NP_LO_8	Lobophora variegata	-33.850022	151.267489	EMP algae microbiome deep sequencing	algae metagenome
